Epoch,Train Loss,Val Loss,Learning Rate,RMSE,MAE,R2
1,0.07466471224660974,0.04061429365940003,0.001,11363.77831933042,8759.98924319284,-0.016876010569037092
2,0.04880411969088235,0.04071607224280553,0.001,11378.008107227832,8788.307285810975,-0.019424280907619718
3,0.048816251319006965,0.04070766570203333,0.001,11376.833452829267,8786.63629170743,-0.019213803046923772
4,0.04873649925733414,0.040581345781170515,0.001,11359.168016949146,8761.26517044804,-0.016051081610485074
5,0.0485392835088718,0.04053245076332982,0.001,11352.32282600668,8753.360375715456,-0.014826877858587162
6,0.04848945178623841,0.0405041474355022,0.001,11348.358537892249,8748.155487847813,-0.014118236331331913
7,0.048434596675061774,0.040475196159353764,0.001,11344.302062034336,8741.696167247655,-0.01339337186766354
8,0.048377430629430646,0.040440643560559396,0.001,11339.458863663927,8735.33200638187,-0.01252826489051162
9,0.0483135009459221,0.04039853842401549,0.001,11333.554237010278,8728.268952294911,-0.011474062061520574
10,0.04823807364719016,0.04035502635862006,0.001,11327.449075385042,8720.269207222425,-0.010384633402685362
11,0.04815167934836125,0.04030087364479126,0.001,11319.8463293664,8709.58296810639,-0.009028790652801932
12,0.04805048892118365,0.04024013343653489,0.001,11311.312654689107,8696.880751109782,-0.00750801421948899
13,0.04793917893706854,0.040169873768381485,0.001,11301.433509045608,8683.182939595848,-0.005748895332555071
14,0.047813637756273696,0.04009168023936333,0.001,11290.428627140886,8666.877437340978,-0.003791133257284196
15,0.047669724688022726,0.040003481270274484,0.001,11278.00270188476,8650.324820217924,-0.001582861052047413
16,0.04749308942512151,0.03989147496601162,0.001,11262.202916216098,8629.338963952165,0.0012214847477974855
17,0.04731040606539268,0.03979613469901932,0.001,11248.73658337467,8611.942214300692,0.003608556431445309
18,0.04710356283028583,0.039681501007911076,0.001,11232.523776003407,8590.84553461979,0.006478685146929841
19,0.046839600358424285,0.039488172509933854,0.001,11205.127907281809,8555.655803161786,0.011319126627976406
20,0.04632446164141447,0.0387080989021232,0.001,11093.8993593511,8464.367637404355,0.030850135708497817
21,0.04523289565603715,0.03774866181492252,0.001,10955.547370330863,8354.202498608627,0.05487193861873518
22,0.04412467130229531,0.0366860696413632,0.001,10800.25212228835,8226.596222050333,0.08147647591223972
23,0.0427861914107769,0.03535660759002695,0.001,10602.75179681314,8057.365981949358,0.11476273907621526
24,0.0410919799122423,0.03367037213521859,0.001,10346.828697117351,7838.264517109043,0.15698167796864926
25,0.03891082432016202,0.03156463047343626,0.001,10018.060623428582,7562.690742460435,0.20970395841206724
26,0.03625816835553246,0.028931270486955048,0.001,9591.069843161886,7198.589067357312,0.27563642592958115
27,0.033078658903537436,0.025889204480612632,0.001,9072.827495997548,6790.1312115881465,0.35180182647449987
28,0.02941960178128215,0.02254214007580226,0.001,8466.050852974746,6355.290354951982,0.43560359162703643
29,0.025650223280879448,0.019264560043858008,0.001,7826.414558113415,5886.384473063058,0.5176656492650329
30,0.022344104763784605,0.016513513774657016,0.001,7246.078710914892,5414.257929737555,0.586544674432284
31,0.019723857698297834,0.014463675678423445,0.001,6781.4511588312525,4975.9166933271745,0.6378672753641355
32,0.017886359459644098,0.013224095887114455,0.001,6484.347718900224,4744.171212492341,0.6689031211069939
33,0.016659925690601957,0.012454429158822623,0.001,6292.81861982891,4659.7812202272535,0.6881735690605305
34,0.01582574968876208,0.011953859316458188,0.001,6165.060898746912,4577.5744515432225,0.7007065326664828
35,0.015128622718740357,0.011595351009897562,0.001,6071.908952298819,4546.816991762198,0.709682645844481
36,0.01459845184445478,0.011261912533260044,0.001,5983.969561712206,4506.088560546223,0.7180310758513364
37,0.014013784434750641,0.010967714719637452,0.001,5905.291951028786,4483.363351406766,0.7253970219771886
38,0.013537336224563299,0.010715310635933405,0.001,5836.946109110543,4435.531478631926,0.7317165620839484
39,0.013136004669285184,0.01044816864678346,0.001,5763.7268087121165,4379.541982003941,0.7384051009136618
40,0.012671273915013537,0.01025214897348816,0.001,5709.403735984663,4329.962742304324,0.7433129224073746
41,0.012331707714802926,0.010026206952565404,0.001,5646.139876817295,4268.233980223319,0.7489699214625007
42,0.011924696259209765,0.009845415768132401,0.001,5595.003096554263,4210.5824022886845,0.7534964613037207
43,0.01162967997876469,0.009658031420598148,0.001,5541.503447177314,4153.770377541551,0.7581880767571785
44,0.011264468569281975,0.009495468358882542,0.001,5494.668502314302,4092.650139030651,0.762258231935785
45,0.01100755960445866,0.009320774859849291,0.001,5443.8896048582965,4028.896625530432,0.7666321016344437
46,0.010728884158152138,0.009163080979754105,0.001,5397.641833722882,3970.9696038348407,0.770580345201773
47,0.01042475912593937,0.009018654735359627,0.001,5354.934724446304,3916.312574374508,0.7741964017668077
48,0.01023009221904771,0.008881099528811649,0.001,5313.94027975563,3863.0900985953563,0.7776404254605482
49,0.009966122921493344,0.008755379209196126,0.001,5276.194309060132,3813.020586775219,0.7807881344452277
50,0.009795794572168602,0.008617160171084805,0.001,5234.381634009753,3757.3213014566263,0.7842487787503589
50,0.009795794572168602,0.008617160171084805,0.001,5234.381634009753,3757.3213014566263,0.7842487787503589
