Epoch,Train Loss,Val Loss,Learning Rate,RMSE,MAE,R2
1,0.0332138394840968,0.010572187326452594,0.0095005,9214.053474606699,7199.4598567877965,0.5431755478819783
2,0.008540357859105518,0.008088585022711642,0.009001,8059.434702701237,5781.298705287719,0.6504920592766179
3,0.007463256560412098,0.007396914951209003,0.0085015,7707.146533638964,5494.6630509203405,0.680379138620174
4,0.0068919981076317905,0.006873144708216817,0.008002,7429.2683801445,5251.808436574184,0.7030112625981471
5,0.006370951350725287,0.006295691377994267,0.0075025000000000005,7110.334277711805,4982.344657629728,0.7279630339825421
6,0.005852588023835005,0.005740753554867445,0.007003,6789.733920246328,4706.243965821257,0.7519419097990132
7,0.005328184575626571,0.005150804695438457,0.0065035,6431.404793556562,4405.525349024336,0.7774336132814117
8,0.004778432775904917,0.004613191368272325,0.006004,6086.519796639739,4088.800578729803,0.8006638972378369
9,0.004320629543950356,0.004183143952630869,0.0055045,5795.884316554938,3800.0198221648507,0.8192462557383932
10,0.0039562911701861055,0.0038914655464338246,0.005005,5590.168496453904,3551.278637769828,0.8318496862292841
11,0.00368575976111343,0.0036930849486182197,0.0045055,5445.815858209913,3391.091725612494,0.8404217163219792
12,0.003481702764534097,0.0035931592073036368,0.004005999999999999,5371.635481302513,3279.2656016073474,0.8447395098512618
13,0.003346229442343691,0.003506783329594129,0.003506499999999999,5306.678415733641,3197.6296047633796,0.8484718134694667
14,0.003235951566061697,0.003483998211983911,0.0030069999999999993,5289.410405728992,3162.193571321355,0.8494563589137843
15,0.0031659460438507436,0.0034857609807660435,0.0025074999999999993,5290.748355388127,3157.846116286858,0.8493801896350681
16,0.003115198790812955,0.0033751643937716454,0.0020079999999999994,5206.1391160886205,3097.6558431748804,0.8541590706461362
17,0.003045983347828932,0.003269758100114692,0.0015084999999999994,5124.2005141178915,3073.1434194773574,0.8587136789653768
18,0.002975981962317227,0.00324622808725551,0.0010089999999999995,5105.729697327108,3068.00706018315,0.8597304113501528
19,0.002941350655090933,0.0032383897998415376,0.0005094999999999995,5099.561867622962,3070.2699306811905,0.860069103925574
20,0.002924553819770583,0.003237356336503003,1e-05,5098.748094251846,3072.7031668817162,0.8601137598996722
20,0.002924553819770583,0.003237356336503003,1e-05,5098.748094251846,3072.7031668817162,0.8601137598996722
