Epoch,Train Loss,Val Loss,Learning Rate,RMSE,MAE,R2
1,0.24042603557757708,0.28643291205232085,1.0000000000000001e-07,30178.299193926287,27631.284150128904,-4.85400632506084
2,0.24039775965868881,0.2863913859779789,2.0000000000000002e-07,30176.11154078471,27628.903956828224,-4.853157631032944
3,0.2403505915805082,0.28632909474368257,3.0000000000000004e-07,30172.82965182401,27625.333254639903,-4.851884546606455
4,0.24028453055885868,0.28624605718479523,4.0000000000000003e-07,30168.454162495185,27620.572658147343,-4.850187456731336
5,0.24019960023517561,0.2861422701855454,5.000000000000001e-07,30162.984432659472,27614.62039730413,-4.848066297728648
6,0.2400958338313939,0.286017766071005,6.000000000000001e-07,30156.421571006176,27607.47768422591,-4.845521730245835
7,0.23997323843945406,0.28587257130998245,7.000000000000001e-07,30148.76625939814,27599.145700863042,-4.84255429524229
8,0.2398318214498745,0.2857067211539298,8.000000000000001e-07,30140.01952480433,27589.625491744486,-4.839164713173705
9,0.23967163740550138,0.28552028567326215,9.000000000000001e-07,30130.184113881656,27578.91974770231,-4.835354416112435
10,0.23949276016530238,0.2853132801619618,1.0000000000000002e-06,30119.25976737096,27567.028099407857,-4.831123716631037
11,0.23929523608516984,0.2850857356409692,1.1e-06,30107.246937943783,27553.95090836207,-4.82647324872363
12,0.23907912183772284,0.2848377307798542,1.2000000000000002e-06,30094.14847797896,27539.684166898245,-4.821404620208805
13,0.23884448227556834,0.2845693448005432,1.3e-06,30079.967156264454,27524.236792076397,-4.815919450193997
14,0.23859141555878444,0.28428052581344665,1.4000000000000001e-06,30064.698696616542,27507.60221124057,-4.810016678179611
15,0.2383199394379358,0.2839714543558114,1.5e-06,30048.350993561322,27489.790168735133,-4.80369999391687
16,0.2380301176008348,0.28364222123684724,1.6000000000000001e-06,30030.927091862515,27470.803652717692,-4.796971253329675
17,0.2377220124187471,0.2832928559124938,1.7000000000000002e-06,30012.426677439533,27450.642032414136,-4.789831058427248
18,0.23739554015844358,0.28292340020052736,1.8000000000000001e-06,29992.849974786062,27429.305420565877,-4.782280263865321
19,0.23705086417518756,0.28253407141933123,1.9000000000000002e-06,29972.206401880874,27406.803236783297,-4.774323311113911
20,0.23668821168248508,0.28212493521568804,2.0000000000000003e-06,29950.497237226908,27383.13634291697,-4.765961541836848
21,0.23630749825024092,0.28169569659415794,2.1000000000000002e-06,29927.70449158775,27358.284894018172,-4.75718892703014
22,0.23590870124731628,0.28124679378234196,2.2e-06,29903.848984746724,27332.271253381303,-4.748014423021929
23,0.2354919903096624,0.28077786997202075,2.3000000000000004e-06,29878.909186335895,27305.072063079682,-4.738430737502258
24,0.23505725902382768,0.28028892950744394,2.4000000000000003e-06,29852.882610175206,27276.68243191479,-4.72843795925725
25,0.23460476576055864,0.2797802187329988,2.5e-06,29825.779541921704,27247.122891947412,-4.71804112297929
26,0.2341345935108597,0.27925218579447525,2.6e-06,29797.620953854483,27216.40748487146,-4.707249387700655
27,0.2336469849097924,0.2787050366399986,2.7000000000000004e-06,29768.41484929122,27184.54424988585,-4.696066962510377
28,0.23314213816209334,0.27813902018031067,2.8000000000000003e-06,29738.17144847554,27151.543255940564,-4.68449893455102
29,0.2326203177378318,0.27755423141098723,2.9e-06,29706.892667051143,27117.40081667929,-4.6725472453058305
30,0.23208165936995037,0.27695067160370795,3e-06,29674.57529908714,27082.08354698391,-4.66021192076491
31,0.23152632746417365,0.2763284645743889,3.1000000000000004e-06,29641.222588266584,27045.57809509563,-4.647495491430613
32,0.23095445775112158,0.2756880191388878,3.2000000000000003e-06,29606.852987490834,27007.95890436906,-4.634406312525099
33,0.2303661877179668,0.27502898972829254,3.3000000000000006e-06,29571.444373117167,26969.17601349585,-4.620937321443093
34,0.2297617300742857,0.2743521024380701,3.4000000000000005e-06,29535.03209169447,26929.266817839434,-4.607103357846092
35,0.22914123388822943,0.2736575056498096,3.5e-06,29497.620423447348,26888.24814811381,-4.592907454300269
36,0.22850472587164175,0.27294503042874724,3.6000000000000003e-06,29459.19644423006,26846.10063406822,-4.578346158181525
37,0.22785245662399387,0.27221519046581916,3.7e-06,29419.78394633209,26802.857314841527,-4.5634299681087755
38,0.22718469023074253,0.2714681780413729,3.8000000000000005e-06,29379.389356136235,26758.524314105947,-4.548162813834237
39,0.22650165078011522,0.27070424148600525,3.900000000000001e-06,29338.02207362957,26713.113271475948,-4.532549770643689
40,0.22580346741448992,0.2699233741147436,4.000000000000001e-06,29295.677615538825,26666.617314891257,-4.516590701912214
41,0.22509026941537968,0.26912579830386707,4.1e-06,29252.363823798994,26619.040696915283,-4.5002901524811705
42,0.22436234909813343,0.2683117518650193,4.2000000000000004e-06,29208.089329968047,26570.388346104315,-4.483652982653993
43,0.22362003749826578,0.2674814649710436,4.3e-06,29162.862306085495,26520.673534659647,-4.466683896615233
44,0.22286327771815245,0.2666352551930166,4.4e-06,29116.695652909155,26469.909609902923,-4.449389384761113
45,0.22209234242486842,0.26577320137244803,4.5e-06,29069.589205383865,26418.09517261692,-4.431771058424267
46,0.2213071949283844,0.26489551337009903,4.600000000000001e-06,29021.549883230353,26365.236762002438,-4.413833206658676
47,0.22050805811233876,0.2640020574424686,4.7e-06,28972.565707307298,26311.318796385258,-4.39557309606581
48,0.21969514649854904,0.26309309761845695,4.800000000000001e-06,28922.646389687732,26256.350845802834,-4.376996122767371
49,0.21886896559608415,0.2621692891810091,4.9000000000000005e-06,28871.823161869605,26200.369359098822,-4.358115679185604
50,0.21802978300084072,0.26123089037069364,5e-06,28820.105486914552,26143.382376380803,-4.338937043142507
51,0.21717779133763648,0.26027799802368695,5.1e-06,28767.493892219485,26085.38378738395,-4.3194621937388185
52,0.2163131892300821,0.25931063122199166,5.2e-06,28713.984520588427,26026.360858108106,-4.299691520965207
53,0.21543619355393362,0.2583293884901847,5.300000000000001e-06,28659.60554419674,25966.35430614271,-4.279637257238111
54,0.21454710160123508,0.25733468866483666,5.400000000000001e-06,28604.375281671062,25905.38505017003,-4.2593079625791885
55,0.21364626240801438,0.2563264383204612,5.500000000000001e-06,28548.283589633007,25843.439019710702,-4.238701727594085
56,0.21273342382811025,0.2553050675386769,5.600000000000001e-06,28491.34937829785,25780.537703733793,-4.217827342126447
57,0.2118091800595922,0.25427094299077624,5.7e-06,28433.588087916138,25716.697527681805,-4.196692300063942
58,0.21087403095523494,0.25322417392959334,5.8e-06,28375.000788737823,25651.91536203321,-4.175298834274221
59,0.20992789977439782,0.2521650146632827,5.9e-06,28315.59663164871,25586.199916185997,-4.153652142210087
60,0.20897092757123395,0.2510935431733157,6e-06,28255.374852156976,25519.548883801188,-4.131753817627042
61,0.2080032048234792,0.2500105666727514,6.1e-06,28194.375726902166,25452.010283869822,-4.109620358036899
62,0.20702503266294858,0.24891591156767362,6.200000000000001e-06,28132.5843895647,25383.56190545622,-4.087248215593594
63,0.20603683782086046,0.2478100125173008,6.300000000000001e-06,28070.020225827575,25314.22405867701,-4.064646273696013
64,0.20503885118624127,0.2466929650850648,6.4000000000000006e-06,28006.683481024113,25243.993650364642,-4.041816485433034
65,0.20403126193332724,0.24556481658224513,6.5000000000000004e-06,27942.571593333796,25172.85400532907,-4.018759817734502
66,0.2030144212624102,0.24442588357723358,6.600000000000001e-06,27877.697267753843,25100.819552937992,-3.995482740504144
67,0.20198858710803225,0.24327667715235624,6.700000000000001e-06,27812.0843831138,25027.925674493174,-3.971995699047107
68,0.20095398629696562,0.24211742220244029,6.800000000000001e-06,27745.740585848882,24954.172691253763,-3.9483032896778694
69,0.19991086921577605,0.24094842292381846,6.9e-06,27678.678092232254,24879.586975308688,-3.92441172944476
70,0.19885919199143798,0.23976966958040877,7e-06,27610.891104881095,24804.15213819417,-3.900320819365449
71,0.19779934870845503,0.23858173512722058,7.100000000000001e-06,27542.407346069635,24727.897432731683,-3.876042269275332
72,0.1967317552817,0.23738485336775295,7.2000000000000005e-06,27473.23513455651,24650.830528916485,-3.8515808575609034
73,0.195656693854833,0.23617932562461005,7.3e-06,27403.386737835324,24572.96314723229,-3.8269427425383338
74,0.19457443091903276,0.23496543167510323,7.4e-06,27332.873244847975,24494.3058191923,-3.8021336421893217
75,0.19348519110301138,0.23374385708747722,7.500000000000001e-06,27261.72947390803,24414.897253728504,-3.77716756789549
76,0.1923892319252487,0.2325146566284505,7.600000000000001e-06,27189.953679734856,24334.732552213733,-3.752045638958097
77,0.1912868501714782,0.23127791639510964,7.7e-06,27117.54589121687,24253.80954245862,-3.72676961499646
78,0.19017830938739078,0.2300339102338882,7.800000000000002e-06,27044.51712985913,24172.13844411746,-3.7013450927792855
79,0.18906388017344206,0.22878293323885318,7.9e-06,26970.87974556032,24089.73139165028,-3.6757781033262633
80,0.18794385357116392,0.22752525312839195,8.000000000000001e-06,26896.64456349146,24006.598409459446,-3.6500741181634178
81,0.18681843819230853,0.2262611267318776,8.1e-06,26821.82184279819,23922.74892441374,-3.6242383862712657
82,0.18568788840098419,0.2249908320041444,8.2e-06,26746.42317392595,23838.193921536422,-3.5982765883844285
83,0.1845524787310618,0.2237146492941195,8.3e-06,26670.46038327628,23752.94479552779,-3.5721944541670636
84,0.18341245696318678,0.22243285793821202,8.400000000000001e-06,26593.94533544005,23667.012817899293,-3.5459976925898857
85,0.18226809566076535,0.22114571855155057,8.5e-06,26516.88887454082,23580.407975702426,-3.519691630005239
86,0.1811196293615634,0.21985350148047042,8.6e-06,26439.302522543676,23493.141144727848,-3.4932817916481413
87,0.17996731121995135,0.21855647733754463,8.700000000000001e-06,26361.19792069323,23405.223324754134,-3.4667737081948795
88,0.1788113941646731,0.2172548320569056,8.8e-06,26282.58169546953,23316.66112763818,-3.440171179696147
89,0.17765213009037564,0.21594891328467394,8.900000000000001e-06,26203.470333801473,23227.464856651895,-3.4134813112104236
90,0.17648977103710917,0.2146389935016414,9e-06,26123.87591932509,23137.636831590215,-3.386709671595927
91,0.17532456688439854,0.2133253412480047,9.100000000000001e-06,26043.810415519187,23047.20209514567,-3.3598617491745166
92,0.17415676243821165,0.2120082193433148,9.200000000000002e-06,25963.28555706628,22956.17170158532,-3.3329429153516656
93,0.17298673248610033,0.21068807384823607,9.3e-06,25882.32445508597,22864.571830054327,-3.3059622865446707
94,0.17181479370250716,0.20936500281045947,9.4e-06,25800.929044308476,22772.40040523812,-3.278921866614734
95,0.17064102924398972,0.20803930024452935,9.5e-06,25719.113375212582,22679.671732565956,-3.2518276645186877
96,0.16946561587498368,0.2067110848956873,9.600000000000001e-06,25636.880787810132,22588.43243817983,-3.224682107126373
97,0.16828869901397628,0.205381202513508,9.7e-06,25554.279872897736,22498.111722311533,-3.197502479544184
98,0.16711063875702406,0.20404953056014233,9.800000000000001e-06,25471.299398989595,22407.292985167875,-3.170286277390412
99,0.16593168662795876,0.20271623252582388,9.9e-06,25387.945881985695,22315.9800204236,-3.143036842015942
100,0.16475203416998804,0.20138154266845595,1e-05,25304.23035304015,22224.182861368103,-3.1157589610942145
100,0.16475203416998804,0.20138154266845595,1e-05,25304.23035304015,22224.182861368103,-3.1157589610942145
