Epoch,Train Loss,Val Loss,RMSE,MAE,R2
303,0.06669821011371803,0.07997361475981996,13140.128650008257,10226.385620527526,-0.17672650612528984
304,0.06657174550670157,0.07981235448354551,13140.128650008257,10226.385620527526,-0.17672650612528984
305,0.06644623102811513,0.07965219792246403,13140.128650008257,10226.385620527526,-0.17672650612528984
306,0.06632165870596818,0.07949313635659261,13140.128650008257,10226.385620527526,-0.17672650612528984
307,0.0661980206413727,0.07933516114311023,13140.128650008257,10226.385620527526,-0.17672650612528984
308,0.06607530900782434,0.07917826371561563,13140.128650008257,10226.385620527526,-0.17672650612528984
309,0.06595351605049067,0.07902243558339246,13140.128650008257,10226.385620527526,-0.17672650612528984
310,0.06583263408550687,0.07886766833068208,13140.128650008257,10226.385620527526,-0.17672650612528984
311,0.0657126554992786,0.07871395361596373,13140.128650008257,10226.385620527526,-0.17672650612528984
312,0.06559357274779261,0.07856128317124343,13140.128650008257,10226.385620527526,-0.17672650612528984
313,0.06547537835593456,0.07840964880134821,13140.128650008257,10226.385620527526,-0.17672650612528984
314,0.06535806491681335,0.07825904238322866,13140.128650008257,10226.385620527526,-0.17672650612528984
315,0.06524162509109294,0.0781094558652689,13140.128650008257,10226.385620527526,-0.17672650612528984
316,0.06512605160633099,0.07796088126660264,13140.128650008257,10226.385620527526,-0.17672650612528984
317,0.06501133725632448,0.07781331067643706,13140.128650008257,10226.385620527526,-0.17672650612528984
318,0.064897474900462,0.07766673625338355,13140.128650008257,10226.385620527526,-0.17672650612528984
319,0.0647844574630828,0.07752115022479514,13140.128650008257,10226.385620527526,-0.17672650612528984
320,0.06467227793284243,0.07737654488611023,13140.128650008257,10226.385620527526,-0.17672650612528984
321,0.06456092936208559,0.07723291260020392,13140.128650008257,10226.385620527526,-0.17672650612528984
322,0.06445040486622396,0.07709024579674591,13140.128650008257,10226.385620527526,-0.17672650612528984
323,0.06434069762312264,0.07694853697156369,13140.128650008257,10226.385620527526,-0.17672650612528984
324,0.06423180087249068,0.07680777868601357,13140.128650008257,10226.385620527526,-0.17672650612528984
325,0.06412370791527984,0.07666796356635841,13140.128650008257,10226.385620527526,-0.17672650612528984
326,0.06401641211308837,0.07652908430315009,13140.128650008257,10226.385620527526,-0.17672650612528984
327,0.06390990688757126,0.0763911336506191,13140.128650008257,10226.385620527526,-0.17672650612528984
328,0.06380418571985698,0.07625410442607128,13140.128650008257,10226.385620527526,-0.17672650612528984
329,0.0636992421499696,0.07611798950928916,13140.128650008257,10226.385620527526,-0.17672650612528984
330,0.06359506977625747,0.07598278184194004,13140.128650008257,10226.385620527526,-0.17672650612528984
331,0.06349166225482715,0.07584847442699078,13140.128650008257,10226.385620527526,-0.17672650612528984
332,0.06338901329898412,0.0757150603281272,13140.128650008257,10226.385620527526,-0.17672650612528984
333,0.06328711667867819,0.07558253266918023,13140.128650008257,10226.385620527526,-0.17672650612528984
334,0.06318596621995537,0.075450884633558,13140.128650008257,10226.385620527526,-0.17672650612528984
335,0.0630855558044151,0.07532010946368263,13140.128650008257,10226.385620527526,-0.17672650612528984
336,0.062985879368673,0.07519020046043483,13140.128650008257,10226.385620527526,-0.17672650612528984
337,0.06288693090382934,0.075061150982601,13140.128650008257,10226.385620527526,-0.17672650612528984
338,0.06278870445494286,0.07493295444632923,13140.128650008257,10226.385620527526,-0.17672650612528984
339,0.06269119412051005,0.07480560432458884,13140.128650008257,10226.385620527526,-0.17672650612528984
340,0.06259439405194979,0.07467909414663534,13140.128650008257,10226.385620527526,-0.17672650612528984
341,0.062498298453092974,0.07455341749748172,13140.128650008257,10226.385620527526,-0.17672650612528984
342,0.06240290157967791,0.07442856801737473,13140.128650008257,10226.385620527526,-0.17672650612528984
343,0.06230819773885058,0.07430453940127589,13140.128650008257,10226.385620527526,-0.17672650612528984
344,0.0622141812886697,0.07418132539834871,13140.128650008257,10226.385620527526,-0.17672650612528984
345,0.06212084663761761,0.07405891981145032,13140.128650008257,10226.385620527526,-0.17672650612528984
346,0.06202818824411559,0.07393731649662837,13140.128650008257,10226.385620527526,-0.17672650612528984
347,0.06193620061604443,0.0738165093626235,13140.128650008257,10226.385620527526,-0.17672650612528984
348,0.061844878310269365,0.07369649237037572,13140.128650008257,10226.385620527526,-0.17672650612528984
349,0.0617542159321707,0.07357725953253687,13140.128650008257,10226.385620527526,-0.17672650612528984
350,0.061664208135178346,0.07345880491298748,13140.128650008257,10226.385620527526,-0.17672650612528984
351,0.06157484962031206,0.073341122626359,13140.128650008257,10226.385620527526,-0.17672650612528984
352,0.061486135135725685,0.0732242068375595,13140.128650008257,10226.385620527526,-0.17672650612528984
353,0.0613980594762558,0.07310805176130519,13140.128650008257,10226.385620527526,-0.17672650612528984
354,0.06131061748297581,0.07299265166165717,13140.128650008257,10226.385620527526,-0.17672650612528984
355,0.06122380404275401,0.07287800085156117,13140.128650008257,10226.385620527526,-0.17672650612528984
356,0.061137614087816344,0.07276409369239352,13140.128650008257,10226.385620527526,-0.17672650612528984
357,0.06105204259531373,0.07265092459351037,13140.128650008257,10226.385620527526,-0.17672650612528984
358,0.060967084586892546,0.07253848801180268,13140.128650008257,10226.385620527526,-0.17672650612528984
359,0.06088273512827245,0.07242677845125411,13140.128650008257,10226.385620527526,-0.17672650612528984
360,0.06079898932882438,0.0723157904625048,13140.128650008257,10226.385620527526,-0.17672650612528984
361,0.06071584234115661,0.07220551864241911,13140.128650008257,10226.385620527526,-0.17672650612528984
362,0.06063328936070289,0.07209595763365678,13140.128650008257,10226.385620527526,-0.17672650612528984
363,0.06055132562531505,0.07198710212424937,13140.128650008257,10226.385620527526,-0.17672650612528984
364,0.06046994641486033,0.07187894684718062,13140.128650008257,10226.385620527526,-0.17672650612528984
365,0.06038914705082209,0.07177148657997086,13140.128650008257,10226.385620527526,-0.17672650612528984
366,0.06030892289590523,0.07166471614426612,13140.128650008257,10226.385620527526,-0.17672650612528984
367,0.060229269353644935,0.0715586304054299,13140.128650008257,10226.385620527526,-0.17672650612528984
368,0.06015018186801974,0.07145322427214054,13140.128650008257,10226.385620527526,-0.17672650612528984
369,0.060071655923068616,0.0713484926959923,13140.128650008257,10226.385620527526,-0.17672650612528984
370,0.059993687042511616,0.07124443067109938,13140.128650008257,10226.385620527526,-0.17672650612528984
371,0.05991627078937473,0.071141033233705,13140.128650008257,10226.385620527526,-0.17672650612528984
372,0.05983940276561776,0.071038295461794,13140.128650008257,10226.385620527526,-0.17672650612528984
373,0.0597630786117671,0.0709362124747092,13140.128650008257,10226.385620527526,-0.17672650612528984
374,0.059687294006551296,0.0708347794327713,13140.128650008257,10226.385620527526,-0.17672650612528984
375,0.05961204466654035,0.07073399153690275,13140.128650008257,10226.385620527526,-0.17672650612528984
376,0.05953732634578909,0.07063384402825588,13140.128650008257,10226.385620527526,-0.17672650612528984
377,0.059463134835483905,0.07053433218784388,13140.128650008257,10226.385620527526,-0.17672650612528984
378,0.059389465963592965,0.0704354513361758,13140.128650008257,10226.385620527526,-0.17672650612528984
379,0.059316315594519976,0.07033719683289512,13140.128650008257,10226.385620527526,-0.17672650612528984
380,0.05924367962876154,0.07023956407642198,13140.128650008257,10226.385620527526,-0.17672650612528984
381,0.059171554002567794,0.07014254850359879,13140.128650008257,10226.385620527526,-0.17672650612528984
382,0.05909993468760654,0.07004614558933926,13140.128650008257,10226.385620527526,-0.17672650612528984
383,0.0590288176906306,0.069950350846281,13140.128650008257,10226.385620527526,-0.17672650612528984
384,0.05895819905314861,0.06985515982444179,13140.128650008257,10226.385620527526,-0.17672650612528984
385,0.05888807485109929,0.06976056811087858,13140.128650008257,10226.385620527526,-0.17672650612528984
386,0.058818441194528746,0.06966657132935063,13140.128650008257,10226.385620527526,-0.17672650612528984
387,0.05874929422727091,0.06957316513998545,13140.128650008257,10226.385620527526,-0.17672650612528984
388,0.05868063012663148,0.06948034523894789,13140.128650008257,10226.385620527526,-0.17672650612528984
389,0.05861244510307471,0.06938810735811314,13140.128650008257,10226.385620527526,-0.17672650612528984
390,0.058544735399913464,0.06929644726474195,13140.128650008257,10226.385620527526,-0.17672650612528984
391,0.05847749729300236,0.06920536076116,13140.128650008257,10226.385620527526,-0.17672650612528984
392,0.05841072709043398,0.06911484368443999,13140.128650008257,10226.385620527526,-0.17672650612528984
393,0.05834442113223832,0.06902489190608677,13140.128650008257,10226.385620527526,-0.17672650612528984
394,0.0582785757900845,0.06893550133172532,13140.128650008257,10226.385620527526,-0.17672650612528984
395,0.058213187466986435,0.0688466679007927,13140.128650008257,10226.385620527526,-0.17672650612528984
396,0.05814825259701073,0.06875838758623204,13140.128650008257,10226.385620527526,-0.17672650612528984
397,0.05808376764498747,0.06867065639418936,13140.128650008257,10226.385620527526,-0.17672650612528984
398,0.05801972910622474,0.06858347036371513,13140.128650008257,10226.385620527526,-0.17672650612528984
399,0.05795613350622466,0.06849682556646618,13140.128650008257,10226.385620527526,-0.17672650612528984
400,0.0578929774004034,0.06841071810641258,13140.128650008257,10226.385620527526,-0.17672650612528984
401,0.0578302573738133,0.06832514411954613,13140.128650008257,10226.385620527526,-0.17672650612528984
402,0.05776797004086781,0.06824009977359245,13140.128650008257,10226.385620527526,-0.17672650612528984
403,0.05770611204506951,0.06815558126772513,13140.128650008257,10226.385620527526,-0.17672650612528984
404,0.0576446800587405,0.06807158483228373,13140.128650008257,10226.385620527526,-0.17672650612528984
405,0.057583670782755635,0.06798810672849354,13140.128650008257,10226.385620527526,-0.17672650612528984
406,0.05752308094627803,0.06790514324818812,13140.128650008257,10226.385620527526,-0.17672650612528984
407,0.057462907306498064,0.06782269071353518,13140.128650008257,10226.385620527526,-0.17672650612528984
408,0.05740314664837367,0.06774074547676477,13140.128650008257,10226.385620527526,-0.17672650612528984
409,0.057343795784374325,0.06765930391989958,13140.128650008257,10226.385620527526,-0.17672650612528984
410,0.05728485155422672,0.06757836245448857,13140.128650008257,10226.385620527526,-0.17672650612528984
411,0.05722631082466398,0.06749791752134375,13140.128650008257,10226.385620527526,-0.17672650612528984
412,0.0571681704891761,0.06741796559027723,13140.128650008257,10226.385620527526,-0.17672650612528984
413,0.05711042746776393,0.06733850315984335,13140.128650008257,10226.385620527526,-0.17672650612528984
414,0.05705307870669457,0.06725952675708206,13140.128650008257,10226.385620527526,-0.17672650612528984
415,0.0569961211782601,0.06718103293726435,13140.128650008257,10226.385620527526,-0.17672650612528984
416,0.056939551880538175,0.06710301828364144,13140.128650008257,10226.385620527526,-0.17672650612528984
417,0.05688336783715537,0.06702547940719544,13140.128650008257,10226.385620527526,-0.17672650612528984
418,0.05682756609705191,0.06694841294639253,13140.128650008257,10226.385620527526,-0.17672650612528984
419,0.05677214373424999,0.06687181556693884,13140.128650008257,10226.385620527526,-0.17672650612528984
420,0.05671709784762356,0.06679568396153808,13140.128650008257,10226.385620527526,-0.17672650612528984
421,0.056662425560670145,0.06672001484965204,13140.128650008257,10226.385620527526,-0.17672650612528984
422,0.056608124021285906,0.06664480497726365,13140.128650008257,10226.385620527526,-0.17672650612528984
423,0.05655419040154213,0.06657005111664127,13140.128650008257,10226.385620527526,-0.17672650612528984
424,0.05650062189746374,0.06649575006610652,13140.128650008257,10226.385620527526,-0.17672650612528984
425,0.05644741572881088,0.06642189864980323,13140.128650008257,10226.385620527526,-0.17672650612528984
426,0.05639456913886148,0.06634849371746875,13140.128650008257,10226.385620527526,-0.17672650612528984
427,0.05634207939419686,0.06627553214420867,13140.128650008257,10226.385620527526,-0.17672650612528984
428,0.056289943784489135,0.06620301083027218,13140.128650008257,10226.385620527526,-0.17672650612528984
429,0.05623815962229078,0.06613092670083028,13140.128650008257,10226.385620527526,-0.17672650612528984
430,0.05618672424282534,0.06605927668214427,13140.128650008257,10226.385620527526,-0.17672650612528984
431,0.05613563500378189,0.06598805777008997,13140.128650008257,10226.385620527526,-0.17672650612528984
432,0.05608488928511021,0.0659172669654698,13140.128650008257,10226.385620527526,-0.17672650612528984
433,0.05603448448881844,0.06584690129096496,13140.128650008257,10226.385620527526,-0.17672650612528984
434,0.05598441803877228,0.0657769577931,13140.128650008257,10226.385620527526,-0.17672650612528984
435,0.05593468738049662,0.06570743354203402,13140.128650008257,10226.385620527526,-0.17672650612528984
436,0.055885289980979136,0.06563832563135279,13140.128650008257,10226.385620527526,-0.17672650612528984
437,0.0558362233284752,0.06556963117786353,13140.128650008257,10226.385620527526,-0.17672650612528984
438,0.055787484932315376,0.06550134732139055,13140.128650008257,10226.385620527526,-0.17672650612528984
439,0.05573907232271413,0.06543347122457503,13140.128650008257,10226.385620527526,-0.17672650612528984
440,0.05569098305058127,0.0653660000726739,13140.128650008257,10226.385620527526,-0.17672650612528984
441,0.055643214687334325,0.0652989310733628,13140.128650008257,10226.385620527526,-0.17672650612528984
442,0.05559576482471279,0.06523226145653992,13140.128650008257,10226.385620527526,-0.17672650612528984
443,0.055548631074595324,0.065165988474132,13140.128650008257,10226.385620527526,-0.17672650612528984
444,0.05550181106881712,0.06510010939990174,13140.128650008257,10226.385620527526,-0.17672650612528984
445,0.055455302458989865,0.0650346215292581,13140.128650008257,10226.385620527526,-0.17672650612528984
446,0.05540910291632398,0.06496952217906671,13140.128650008257,10226.385620527526,-0.17672650612528984
447,0.05536321013145117,0.0649048086874637,13140.128650008257,10226.385620527526,-0.17672650612528984
448,0.05531762181424992,0.06484047841367059,13140.128650008257,10226.385620527526,-0.17672650612528984
449,0.055272335693672354,0.06477652873781088,13140.128650008257,10226.385620527526,-0.17672650612528984
450,0.05522734951757221,0.06471295706072787,13140.128650008257,10226.385620527526,-0.17672650612528984
451,0.055182661052535324,0.06464976080380583,13140.128650008257,10226.385620527526,-0.17672650612528984
452,0.05513826808371103,0.0645869374087911,13140.128650008257,10226.385620527526,-0.17672650612528984
453,0.05509416841464576,0.06452448433761558,13140.128650008257,10226.385620527526,-0.17672650612528984
454,0.05505035986711746,0.0644623990722219,13140.128650008257,10226.385620527526,-0.17672650612528984
455,0.05500684028097294,0.06440067911439085,13140.128650008257,10226.385620527526,-0.17672650612528984
456,0.05496360751396512,0.06433932198556865,13140.128650008257,10226.385620527526,-0.17672650612528984
457,0.05492065944159304,0.06427832522669796,13140.128650008257,10226.385620527526,-0.17672650612528984
458,0.054877993956943344,0.06421768639804945,13140.128650008257,10226.385620527526,-0.17672650612528984
459,0.05483560897053242,0.064157403079054,13140.128650008257,10226.385620527526,-0.17672650612528984
460,0.05479350241015082,0.06409747286813856,13140.128650008257,10226.385620527526,-0.17672650612528984
461,0.05475167222070903,0.06403789338256226,13140.128650008257,10226.385620527526,-0.17672650612528984
462,0.05471011636408483,0.06397866225825355,13140.128650008257,10226.385620527526,-0.17672650612528984
463,0.05466883281897118,0.06391977714965054,13140.128650008257,10226.385620527526,-0.17672650612528984
464,0.05462781958072743,0.06386123572954104,13140.128650008257,10226.385620527526,-0.17672650612528984
465,0.05458707466122993,0.06380303568890605,13140.128650008257,10226.385620527526,-0.17672650612528984
466,0.0545465960887256,0.06374517473676196,13140.128650008257,10226.385620527526,-0.17672650612528984
467,0.05450638190768563,0.06368765060000715,13140.128650008257,10226.385620527526,-0.17672650612528984
468,0.05446643017866183,0.06363046102326818,13140.128650008257,10226.385620527526,-0.17672650612528984
469,0.054426738978143326,0.06357360376874806,13140.128650008257,10226.385620527526,-0.17672650612528984
470,0.054387306398415255,0.06351707661607578,13140.128650008257,10226.385620527526,-0.17672650612528984
471,0.054348130547418674,0.0634608773621577,13140.128650008257,10226.385620527526,-0.17672650612528984
472,0.05430920954861144,0.06340500382102897,13140.128650008257,10226.385620527526,-0.17672650612528984
473,0.05427054154083072,0.06334945382370807,13140.128650008257,10226.385620527526,-0.17672650612528984
474,0.054232124678157016,0.06329422521805157,13140.128650008257,10226.385620527526,-0.17672650612528984
475,0.05419395712977924,0.06323931586861087,13140.128650008257,10226.385620527526,-0.17672650612528984
476,0.054156037079860574,0.06318472365648954,13140.128650008257,10226.385620527526,-0.17672650612528984
477,0.05411836272740695,0.063130446479203,13140.128650008257,10226.385620527526,-0.17672650612528984
478,0.05408093228613517,0.063076482250538,13140.128650008257,10226.385620527526,-0.17672650612528984
479,0.054043743984343445,0.0630228289004152,13140.128650008257,10226.385620527526,-0.17672650612528984
480,0.05400679606478262,0.06296948437475164,13140.128650008257,10226.385620527526,-0.17672650612528984
481,0.05397008678452888,0.06291644663532527,13140.128650008257,10226.385620527526,-0.17672650612528984
482,0.053933614414857334,0.0628637136596405,13140.128650008257,10226.385620527526,-0.17672650612528984
483,0.0538973772411171,0.06281128344079413,13140.128650008257,10226.385620527526,-0.17672650612528984
484,0.05386137356260772,0.0627591539873446,13140.128650008257,10226.385620527526,-0.17672650612528984
485,0.053825601692456024,0.06270732332318002,13140.128650008257,10226.385620527526,-0.17672650612528984
486,0.05379005995749488,0.06265578948738938,13140.128650008257,10226.385620527526,-0.17672650612528984
487,0.05375474669814303,0.06260455053413366,13140.128650008257,10226.385620527526,-0.17672650612528984
488,0.05371966026828556,0.06255360453251885,13140.128650008257,10226.385620527526,-0.17672650612528984
489,0.05368479903515578,0.06250294956646965,13140.128650008257,10226.385620527526,-0.17672650612528984
490,0.053650161379218554,0.062452583734604855,13140.128650008257,10226.385620527526,-0.17672650612528984
491,0.05361574569405409,0.062402505150113266,13140.128650008257,10226.385620527526,-0.17672650612528984
492,0.05358155038624331,0.062352711940631605,13140.128650008257,10226.385620527526,-0.17672650612528984
493,0.053547573875254315,0.062303202248122434,13140.128650008257,10226.385620527526,-0.17672650612528984
494,0.0535138145933291,0.062253974228754165,13140.128650008257,10226.385620527526,-0.17672650612528984
495,0.05348027098537299,0.062205026052781456,13140.128650008257,10226.385620527526,-0.17672650612528984
496,0.053446941508842966,0.06215635590442758,13140.128650008257,10226.385620527526,-0.17672650612528984
497,0.053413824633639174,0.06210796198176665,13140.128650008257,10226.385620527526,-0.17672650612528984
498,0.05338091884199573,0.06205984249660828,13140.128650008257,10226.385620527526,-0.17672650612528984
499,0.05334822262837368,0.0620119956743823,13140.128650008257,10226.385620527526,-0.17672650612528984
500,0.053315734499354527,0.061964419754024544,13140.128650008257,10226.385620527526,-0.17672650612528984
501,0.053283452973534325,0.06191711298786436,13140.128650008257,10226.385620527526,-0.17672650612528984
502,0.05325137658141994,0.06187007364151297,13140.128650008257,10226.385620527526,-0.17672650612528984
503,0.05321950386532506,0.061823299993752086,13140.128650008257,10226.385620527526,-0.17672650612528984
504,0.05318783337926781,0.06177679033642453,13140.128650008257,10226.385620527526,-0.17672650612528984
505,0.053156363688869154,0.06173054297432529,13140.128650008257,10226.385620527526,-0.17672650612528984
506,0.05312509337125252,0.061684556225093695,13140.128650008257,10226.385620527526,-0.17672650612528984
507,0.053094021014943635,0.06163882841910654,13140.128650008257,10226.385620527526,-0.17672650612528984
508,0.053063145219772366,0.06159335789937242,13140.128650008257,10226.385620527526,-0.17672650612528984
509,0.05303246459677451,0.06154814302142652,13140.128650008257,10226.385620527526,-0.17672650612528984
510,0.05300197776809492,0.061503182153226726,13140.128650008257,10226.385620527526,-0.17672650612528984
511,0.052971683366891585,0.06145847367505113,13140.128650008257,10226.385620527526,-0.17672650612528984
512,0.052941580037240844,0.061414015979395234,13140.128650008257,10226.385620527526,-0.17672650612528984
513,0.05291166662634512,0.06136981074858622,13140.128650008257,10226.385620527526,-0.17672650612528984
514,0.052881943548102876,0.06132585680837966,13140.128650008257,10226.385620527526,-0.17672650612528984
515,0.05285240912153033,0.06128214918918636,13140.128650008257,10226.385620527526,-0.17672650612528984
516,0.052823060451672656,0.06123868603369464,13140.128650008257,10226.385620527526,-0.17672650612528984
517,0.052793896235591914,0.061195465793698625,13140.128650008257,10226.385620527526,-0.17672650612528984
518,0.05276491518071914,0.06115248693262218,13140.128650008257,10226.385620527526,-0.17672650612528984
519,0.05273611600476494,0.06110974792542309,13140.128650008257,10226.385620527526,-0.17672650612528984
520,0.05270749743563125,0.06106724725849763,13140.128650008257,10226.385620527526,-0.17672650612528984
521,0.052679058211323786,0.06102498342958718,13140.128650008257,10226.385620527526,-0.17672650612528984
522,0.05265079707986537,0.06098295494768425,13140.128650008257,10226.385620527526,-0.17672650612528984
523,0.05262271279920995,0.06094116033293999,13140.128650008257,10226.385620527526,-0.17672650612528984
524,0.05259480413715752,0.06089959811657348,13140.128650008257,10226.385620527526,-0.17672650612528984
525,0.052567069871270244,0.06085826684078006,13140.128650008257,10226.385620527526,-0.17672650612528984
526,0.05253950878878827,0.06081716505864185,13140.128650008257,10226.385620527526,-0.17672650612528984
527,0.05251211968654761,0.060776291334038446,13140.128650008257,10226.385620527526,-0.17672650612528984
528,0.05248490137089756,0.06073564424155858,13140.128650008257,10226.385620527526,-0.17672650612528984
529,0.05245785265761997,0.060695222366412525,13140.128650008257,10226.385620527526,-0.17672650612528984
530,0.052430972371848274,0.06065502430434539,13140.128650008257,10226.385620527526,-0.17672650612528984
531,0.052404259347988306,0.06061504866155132,13140.128650008257,10226.385620527526,-0.17672650612528984
532,0.05237771242963905,0.06057529405458781,13140.128650008257,10226.385620527526,-0.17672650612528984
533,0.05235133046951391,0.06053575911029164,13140.128650008257,10226.385620527526,-0.17672650612528984
534,0.05232511232936405,0.06049644246569511,13140.128650008257,10226.385620527526,-0.17672650612528984
535,0.052299056879900566,0.060457342767943005,13140.128650008257,10226.385620527526,-0.17672650612528984
536,0.05227316300071929,0.06041845867421049,13140.128650008257,10226.385620527526,-0.17672650612528984
537,0.0522474295802246,0.060379788851621284,13140.128650008257,10226.385620527526,-0.17672650612528984
538,0.05222185551555509,0.06034133197716772,13140.128650008257,10226.385620527526,-0.17672650612528984
539,0.05219643971250922,0.06030308673762979,13140.128650008257,10226.385620527526,-0.17672650612528984
540,0.05217118108547232,0.060265051829496166,13140.128650008257,10226.385620527526,-0.17672650612528984
541,0.05214607855734335,0.06022722595888604,13140.128650008257,10226.385620527526,-0.17672650612528984
542,0.0521211310594634,0.06018960784147064,13140.128650008257,10226.385620527526,-0.17672650612528984
543,0.05209633753154385,0.060152196202396375,13140.128650008257,10226.385620527526,-0.17672650612528984
544,0.05207169692159589,0.06011498977620779,13140.128650008257,10226.385620527526,-0.17672650612528984
545,0.05204720818586033,0.06007798730677258,13140.128650008257,10226.385620527526,-0.17672650612528984
546,0.05202287025947527,0.06004118755917006,13140.128650008257,10226.385620527526,-0.17672650612528984
547,0.051998682114516664,0.06000458928271782,13140.128650008257,10226.385620527526,-0.17672650612528984
548,0.051974642758730726,0.05996819124880298,13140.128650008257,10226.385620527526,-0.17672650612528984
549,0.051950751180600344,0.05993199223783829,13140.128650008257,10226.385620527526,-0.17672650612528984
550,0.0519270063764972,0.05989599103919047,13140.128650008257,10226.385620527526,-0.17672650612528984
551,0.05190340735061561,0.05986018645110773,13140.128650008257,10226.385620527526,-0.17672650612528984
552,0.05187995311490651,0.05982457728064885,13140.128650008257,10226.385620527526,-0.17672650612528984
553,0.05185664268901242,0.059789162343612035,13140.128650008257,10226.385620527526,-0.17672650612528984
554,0.05183347510020264,0.05975394046446564,13140.128650008257,10226.385620527526,-0.17672650612528984
555,0.05181044938330979,0.05971891047627821,13140.128650008257,10226.385620527526,-0.17672650612528984
556,0.05178756458066622,0.05968407122065002,13140.128650008257,10226.385620527526,-0.17672650612528984
557,0.05176481974204094,0.05964942154764484,13140.128650008257,10226.385620527526,-0.17672650612528984
558,0.05174221392457782,0.059614960315722124,13140.128650008257,10226.385620527526,-0.17672650612528984
559,0.05171974619273344,0.05958068639167025,13140.128650008257,10226.385620527526,-0.17672650612528984
560,0.051697415651499476,0.059546598583479694,13140.128650008257,10226.385620527526,-0.17672650612528984
561,0.051675221680326185,0.05951269584335022,13140.128650008257,10226.385620527526,-0.17672650612528984
562,0.05165316303097844,0.059478977062633116,13140.128650008257,10226.385620527526,-0.17672650612528984
563,0.05163123879654139,0.05944544152616723,13140.128650008257,10226.385620527526,-0.17672650612528984
564,0.05160944807711358,0.059412087879531866,13140.128650008257,10226.385620527526,-0.17672650612528984
565,0.05158778997974835,0.05937891491104267,13140.128650008257,10226.385620527526,-0.17672650612528984
566,0.05156626363569377,0.059345921533781695,13140.128650008257,10226.385620527526,-0.17672650612528984
567,0.05154486817519342,0.0593131066887474,13140.128650008257,10226.385620527526,-0.17672650612528984
568,0.05152360269729298,0.059280469314741686,13140.128650008257,10226.385620527526,-0.17672650612528984
569,0.05150246633629609,0.05924800900349383,13140.128650008257,10226.385620527526,-0.17672650612528984
570,0.05148145823317731,0.05921572424684013,13140.128650008257,10226.385620527526,-0.17672650612528984
571,0.05146057753552629,0.059183613820448226,13140.128650008257,10226.385620527526,-0.17672650612528984
572,0.05143982339749365,0.05915167669351811,13140.128650008257,10226.385620527526,-0.17672650612528984
573,0.051419195335581834,0.05911991205903423,13140.128650008257,10226.385620527526,-0.17672650612528984
574,0.051398692667562244,0.05908831980544413,13140.128650008257,10226.385620527526,-0.17672650612528984
575,0.051378314230177594,0.05905689780608963,13140.128650008257,10226.385620527526,-0.17672650612528984
576,0.051358059034665046,0.05902564505951263,13140.128650008257,10226.385620527526,-0.17672650612528984
577,0.05133792626711054,0.0589945605714766,13140.128650008257,10226.385620527526,-0.17672650612528984
578,0.05131791532607288,0.05896364315052857,13140.128650008257,10226.385620527526,-0.17672650612528984
579,0.051298025660308916,0.05893289297697198,13140.128650008257,10226.385620527526,-0.17672650612528984
580,0.05127825624977555,0.05890230902750901,13140.128650008257,10226.385620527526,-0.17672650612528984
581,0.05125860600771475,0.05887188955810764,13140.128650008257,10226.385620527526,-0.17672650612528984
582,0.05123907414085569,0.058841633490029695,13140.128650008257,10226.385620527526,-0.17672650612528984
583,0.051219659946979294,0.058811539871034,13140.128650008257,10226.385620527526,-0.17672650612528984
584,0.051200362849019604,0.05878160749989986,13140.128650008257,10226.385620527526,-0.17672650612528984
585,0.05118118194198249,0.05875183576879645,13140.128650008257,10226.385620527526,-0.17672650612528984
586,0.0511621163871306,0.058722223673451535,13140.128650008257,10226.385620527526,-0.17672650612528984
587,0.05114316545350554,0.058692770288610245,13140.128650008257,10226.385620527526,-0.17672650612528984
588,0.05112432839304994,0.05866347469564395,13140.128650008257,10226.385620527526,-0.17672650612528984
589,0.05110560446340893,0.05863433678266417,13140.128650008257,10226.385620527526,-0.17672650612528984
590,0.051086992927883795,0.05860535570407959,13140.128650008257,10226.385620527526,-0.17672650612528984
591,0.05106849312927121,0.0585765295646099,13140.128650008257,10226.385620527526,-0.17672650612528984
592,0.05105010432353008,0.05854785761037835,13140.128650008257,10226.385620527526,-0.17672650612528984
593,0.05103182572893637,0.058519338955001034,13140.128650008257,10226.385620527526,-0.17672650612528984
594,0.05101365663095748,0.058490972718420096,13140.128650008257,10226.385620527526,-0.17672650612528984
595,0.05099559632049046,0.058462758026854474,13140.128650008257,10226.385620527526,-0.17672650612528984
596,0.05097764409381795,0.05843469401275148,13140.128650008257,10226.385620527526,-0.17672650612528984
597,0.050959799252564456,0.058406779814739025,13140.128650008257,10226.385620527526,-0.17672650612528984
598,0.05094206110365285,0.05837901457757756,13140.128650008257,10226.385620527526,-0.17672650612528984
599,0.05092442895926119,0.05835139745211292,13140.128650008257,10226.385620527526,-0.17672650612528984
600,0.0509069021367801,0.0583239275952297,13140.128650008257,10226.385620527526,-0.17672650612528984
601,0.05088947995877065,0.058296604169804186,13140.128650008257,10226.385620527526,-0.17672650612528984
602,0.050872161752922286,0.058269426344659134,13140.128650008257,10226.385620527526,-0.17672650612528984
603,0.05085494685201118,0.058242393294517227,13140.128650008257,10226.385620527526,-0.17672650612528984
604,0.050837834593859335,0.058215504199956684,13140.128650008257,10226.385620527526,-0.17672650612528984
605,0.05082082398015384,0.05818875881966173,13140.128650008257,10226.385620527526,-0.17672650612528984
606,0.050803914393097484,0.05816215576649517,13140.128650008257,10226.385620527526,-0.17672650612528984
